path,hand,pitch_peak,pitch_agree,ink_cv,gap_cv,height_cv,bands
data/opis_1/delo_0067/068.jpg,1,0.753,1.0,1.132,1.121,1.654,18
data/opis_1/delo_0067/069.jpg,1,0.349,0.026,1.532,0.923,2.963,32
data/opis_1/delo_0067/070.jpg,1,0.458,0.503,0.912,1.052,0.767,35
data/opis_1/delo_0067/071.jpg,1,0.678,1.0,1.27,1.366,0.796,10
data/opis_1/delo_0067/072.jpg,1,0.588,0.162,0.957,1.145,1.584,19
data/opis_1/delo_0067/073.jpg,0,0.573,1.0,0.911,1.576,0.86,22
data/opis_1/delo_0067/074.jpg,0,0.537,0.389,0.915,1.4,1.175,22
data/opis_1/delo_0067/075.jpg,1,0.706,1.0,1.186,1.538,1.986,17
data/opis_1/delo_0067/076.jpg,1,0.535,1.0,1.489,1.35,2.132,22
data/opis_1/delo_0067/077.jpg,0,0.612,1.0,1.792,1.979,1.496,7
data/opis_1/delo_0067/078.jpg,1,0.791,0.182,2.067,1.431,1.409,10
data/opis_1/delo_0067/080.jpg,0,0.581,0.286,0.426,0.907,0.445,29
data/opis_1/delo_0067/081.jpg,0,0.566,0.238,0.374,0.905,0.256,28
data/opis_1/delo_0067/082.jpg,1,0.738,1.0,1.152,1.295,1.596,12
data/opis_1/delo_0067/083.jpg,1,0.588,1.0,0.907,1.433,1.648,26
data/opis_1/delo_0067/084.jpg,1,0.831,1.0,1.439,1.31,1.096,20
data/opis_1/delo_0067/085.jpg,1,0.724,1.0,1.375,1.095,1.325,14
data/opis_1/delo_0067/086.jpg,1,0.616,1.0,1.015,1.409,1.469,21
data/opis_1/delo_0067/087.jpg,1,0.736,1.0,0.955,1.15,1.617,15
data/opis_1/delo_0067/088.jpg,1,0.752,1.0,1.624,1.376,1.284,11
data/opis_1/delo_0067/089.jpg,1,0.702,1.0,1.584,1.456,1.853,17
data/opis_1/delo_0067/090.jpg,1,0.81,1.0,1.389,1.381,1.051,14
data/opis_1/delo_0067/091.jpg,1,0.571,1.0,1.064,1.418,1.675,22
data/opis_1/delo_0067/092.jpg,1,0.829,1.0,1.486,1.229,1.33,7
data/opis_1/delo_0067/093.jpg,1,0.79,1.0,1.963,1.201,1.376,20
data/opis_1/delo_0067/094.jpg,1,0.594,1.0,0.904,1.329,1.396,18
data/opis_1/delo_0067/095.jpg,1,0.814,1.0,1.855,1.641,1.13,27
data/opis_1/delo_0047/000.jpg,1,0.781,0.37,1.666,1.778,1.237,8
data/opis_1/delo_0047/001.jpg,1,0.659,1.0,1.389,1.662,1.124,30
data/opis_1/delo_0047/002.jpg,1,0.722,0.608,2.578,1.177,2.135,9
data/opis_1/delo_0047/003.jpg,1,0.705,1.0,1.565,1.48,1.729,16
data/opis_1/delo_0047/004.jpg,1,0.725,1.0,0.997,1.355,2.351,15
data/opis_1/delo_0047/005.jpg,1,0.631,1.0,1.357,1.132,1.991,13
data/opis_1/delo_0047/006.jpg,0,0.805,1.0,1.485,1.286,2.234,15
data/opis_1/delo_0047/007.jpg,0,0.808,1.0,1.202,1.313,1.527,9
data/opis_1/delo_0047/008.jpg,0,0.847,0.717,1.472,1.326,1.861,9
data/opis_1/delo_0047/009.jpg,1,0.701,1.0,1.326,1.194,1.723,8
data/opis_1/delo_0047/010.jpg,0,0.785,1.0,1.361,1.732,2.169,11
data/opis_1/delo_0047/011.jpg,0,0.674,1.0,1.43,1.501,1.682,9
data/opis_1/delo_0047/012.jpg,1,0.693,1.0,1.002,1.113,1.687,17
data/opis_1/delo_0047/013.jpg,1,0.773,1.0,1.4,1.189,1.447,16
data/opis_1/delo_0047/014.jpg,0,0.84,1.0,1.398,1.169,1.589,8
data/opis_1/delo_0047/015.jpg,1,0.737,1.0,1.143,1.167,1.48,14
data/opis_1/delo_0047/016.jpg,0,0.624,1.0,1.186,0.977,1.629,9
data/opis_1/delo_0047/017.jpg,1,0.785,1.0,2.166,1.182,1.725,15
data/opis_1/delo_0047/018.jpg,0,0.776,1.0,1.609,1.168,1.996,10
data/opis_1/delo_0047/019.jpg,1,0.682,1.0,1.246,1.44,1.73,11
data/opis_1/delo_0047/020.jpg,1,0.743,1.0,1.51,1.33,2.368,11
data/opis_1/delo_0047/021.jpg,1,0.692,1.0,1.426,1.102,1.777,11
data/opis_1/delo_0047/022.jpg,0,0.715,1.0,1.331,1.143,2.725,16
data/opis_1/delo_0047/023.jpg,1,0.711,1.0,1.135,1.259,1.782,13
data/opis_1/delo_0047/024.jpg,1,0.667,1.0,0.915,1.188,2.152,16
data/opis_1/delo_0047/025.jpg,1,0.739,1.0,1.477,1.046,1.587,17
data/opis_1/delo_0047/026.jpg,1,0.742,0.778,1.439,1.151,2.155,17
data/opis_1/delo_0047/027.jpg,1,0.71,1.0,1.09,1.255,1.461,14
data/opis_1/delo_0047/028.jpg,1,0.567,0.831,1.029,1.15,2.434,17
data/opis_1/delo_0047/029.jpg,1,0.696,1.0,1.198,1.029,1.598,20
data/opis_1/delo_0047/030.jpg,0,0.77,1.0,1.386,2.069,1.957,11
data/opis_1/delo_0047/031.jpg,1,0.809,1.0,1.801,1.114,1.66,14
data/opis_1/delo_0047/032.jpg,1,0.845,0.727,2.66,1.1,1.553,10
data/opis_1/delo_0047/033.jpg,0,0.847,1.0,1.946,1.354,1.469,6
data/opis_1/delo_0047/034.jpg,1,0.76,0.773,2.368,1.202,1.549,16
data/opis_1/delo_0047/035.jpg,1,0.736,0.791,1.687,1.962,1.865,10
data/opis_1/delo_0047/036.jpg,1,0.89,0.568,2.192,1.246,1.606,7
data/opis_1/delo_0047/037.jpg,0,0.633,1.0,1.234,1.045,1.911,14
data/opis_1/delo_0047/038.jpg,0,0.772,1.0,1.251,1.208,1.842,11
data/opis_1/delo_0047/039.jpg,1,0.87,1.0,1.459,1.144,1.537,10
data/opis_1/delo_0047/040.jpg,1,0.762,1.0,1.107,1.127,1.845,10
data/opis_1/delo_0047/041.jpg,1,0.796,1.0,1.424,1.187,1.356,11
data/opis_1/delo_0047/042.jpg,1,0.628,1.0,0.874,1.185,2.27,14
data/opis_1/delo_0047/043.jpg,0,0.514,0.112,1.582,1.351,0.718,27
data/opis_1/delo_0047/044.jpg,1,0.742,0.924,1.351,1.745,1.833,9
data/opis_1/delo_0047/045.jpg,0,0.622,0.542,0.885,1.061,1.81,18
data/opis_1/delo_0047/046.jpg,1,0.695,1.0,0.948,1.047,1.412,23
data/opis_1/delo_0047/047.jpg,1,0.656,1.0,0.95,1.156,2.547,24
data/opis_1/delo_0047/048.jpg,1,0.753,0.618,1.191,1.288,1.819,16
data/opis_1/delo_0047/049.jpg,1,0.743,1.0,1.32,1.293,1.948,8
data/opis_1/delo_0047/050.jpg,1,0.776,1.0,1.17,1.093,1.598,18
data/opis_1/delo_0047/051.jpg,1,0.688,0.792,1.138,1.553,2.47,20
data/opis_1/delo_0047/052.jpg,1,0.681,0.642,1.135,1.129,1.495,19
data/opis_1/delo_0047/053.jpg,1,0.668,1.0,0.865,1.199,1.89,12
data/opis_1/delo_0047/054.jpg,0,0.639,1.0,0.934,1.204,1.847,26
data/opis_1/delo_0047/055.jpg,0,0.795,1.0,1.225,1.171,2.004,12
data/opis_1/delo_0047/056.jpg,1,0.781,1.0,1.579,1.27,1.752,10
data/opis_1/delo_0047/057.jpg,0,0.465,0.735,0.549,1.454,0.391,38
data/opis_1/delo_0047/058.jpg,0,0.413,0.916,0.516,1.37,0.333,37
data/opis_1/delo_0047/059.jpg,0,0.732,1.0,0.874,1.455,1.176,11
data/opis_1/delo_0047/060.jpg,1,0.677,0.705,1.614,2.022,1.185,7
data/opis_1/delo_0047/061.jpg,1,0.584,0.475,0.932,1.205,1.795,25
data/opis_1/delo_0047/062.jpg,1,0.76,1.0,1.356,1.403,1.547,13
data/opis_1/delo_0047/063.jpg,1,0.672,1.0,1.167,1.189,2.194,10
data/opis_1/delo_0047/064.jpg,1,0.76,1.0,1.305,1.159,2.078,11
data/opis_1/delo_0047/065.jpg,1,0.607,1.0,1.035,1.023,2.687,17
data/opis_1/delo_0047/066.jpg,1,0.553,1.0,0.952,1.213,1.711,22
data/opis_1/delo_0047/067.jpg,1,0.72,1.0,1.248,1.686,2.305,11
data/opis_1/delo_0047/068.jpg,1,0.821,0.428,1.452,1.21,1.407,12
data/opis_1/delo_0047/069.jpg,1,0.622,1.0,0.953,1.124,2.164,20
data/opis_1/delo_0047/070.jpg,1,0.719,1.0,1.079,1.042,2.026,18
data/opis_1/delo_0047/071.jpg,1,0.626,1.0,0.956,1.126,2.08,11
data/opis_1/delo_0047/072.jpg,1,0.809,1.0,1.342,1.283,1.732,8
data/opis_1/delo_0047/073.jpg,0,0.633,1.0,1.178,1.231,2.128,17
data/opis_1/delo_0047/074.jpg,0,0.706,1.0,1.144,1.164,1.625,25
data/opis_1/delo_0047/075.jpg,0,0.709,1.0,0.901,1.259,2.268,16
data/opis_1/delo_0047/076.jpg,0,0.611,1.0,1.062,1.329,2.296,16
data/opis_1/delo_0047/077.jpg,1,0.683,0.801,1.157,1.279,1.394,22
data/opis_1/delo_0047/078.jpg,1,0.623,1.0,1.051,1.127,1.751,21
data/opis_1/delo_0047/079.jpg,0,0.754,1.0,1.147,1.23,1.882,17
data/opis_1/delo_0047/080.jpg,1,0.7,1.0,1.293,1.074,1.78,17
data/opis_1/delo_0047/081.jpg,0,0.721,1.0,1.174,1.348,2.065,11
data/opis_1/delo_0047/082.jpg,1,0.651,1.0,0.967,1.092,1.914,17
data/opis_1/delo_0047/083.jpg,0,0.768,1.0,1.364,1.142,1.99,11
data/opis_1/delo_0047/084.jpg,1,0.799,1.0,1.567,1.546,1.355,11
data/opis_1/delo_0047/085.jpg,1,0.578,0.766,0.956,1.296,2.632,15
data/opis_1/delo_0047/086.jpg,0,0.583,1.0,1.062,1.28,1.694,16
data/opis_1/delo_0047/087.jpg,0,0.8,1.0,1.144,1.164,1.89,14
data/opis_1/delo_0047/088.jpg,1,0.78,1.0,1.307,1.108,1.381,14
data/opis_1/delo_0047/089.jpg,1,0.788,1.0,1.127,1.223,0.394,12
data/opis_1/delo_0047/090.jpg,0,0.704,1.0,1.075,1.178,1.754,25
data/opis_1/delo_0047/091.jpg,0,0.758,1.0,1.059,1.251,0.934,28
data/opis_1/delo_0047/092.jpg,1,0.765,1.0,1.18,1.492,0.59,28
data/opis_1/delo_0047/093.jpg,0,0.756,1.0,0.99,1.246,1.805,24
data/opis_1/delo_0047/094.jpg,1,0.773,1.0,1.045,1.366,1.039,30
data/opis_1/delo_0047/095.jpg,0,0.824,1.0,1.003,1.271,0.522,28
data/opis_1/delo_0047/096.jpg,0,0.791,1.0,1.199,1.288,0.758,29
data/opis_1/delo_0047/097.jpg,1,0.818,1.0,1.133,1.857,0.717,28
data/opis_1/delo_0047/098.jpg,0,0.75,0.869,1.12,1.426,0.478,30
data/opis_1/delo_0047/099.jpg,0,0.765,1.0,1.144,1.421,1.045,28
data/opis_1/delo_0047/100.jpg,1,0.807,1.0,1.356,1.466,0.546,31
data/opis_1/delo_0047/101.jpg,0,0.707,1.0,1.208,1.146,1.711,25
data/opis_1/delo_0047/103.jpg,0,0.753,1.0,1.246,1.445,0.543,31
data/opis_1/delo_0047/104.jpg,1,0.799,1.0,1.162,1.316,0.545,29
data/opis_1/delo_0047/105.jpg,0,0.763,1.0,1.246,1.395,0.641,28
data/opis_1/delo_0047/106.jpg,1,0.76,1.0,1.14,1.292,1.655,25
data/opis_1/delo_0047/107.jpg,0,0.809,1.0,1.378,1.111,0.375,32
data/opis_1/delo_0047/108.jpg,0,0.725,1.0,1.142,1.284,1.622,28
data/opis_1/delo_0047/109.jpg,1,0.739,1.0,1.389,1.203,1.07,31
data/opis_1/delo_0047/110.jpg,0,0.784,1.0,1.281,1.076,0.977,27
data/opis_1/delo_0047/111.jpg,1,0.823,1.0,1.23,1.117,0.34,31
data/opis_1/delo_0047/112.jpg,1,0.755,1.0,1.134,1.251,0.875,29
data/opis_1/delo_0047/113.jpg,1,0.734,1.0,1.255,1.175,0.843,28
data/opis_1/delo_0047/114.jpg,0,0.814,1.0,1.202,1.129,0.884,30
data/opis_1/delo_0047/115.jpg,1,0.503,1.0,1.255,1.021,0.856,40
data/opis_1/delo_0047/116.jpg,1,0.687,1.0,1.28,1.221,0.757,37
data/opis_1/delo_0047/117.jpg,1,0.743,0.827,1.43,1.215,0.482,32
data/opis_1/delo_0047/118.jpg,0,0.791,1.0,1.268,1.282,0.614,31
data/opis_1/delo_0047/119.jpg,1,0.796,1.0,1.062,1.339,0.361,32
data/opis_1/delo_0047/120.jpg,0,0.737,1.0,1.089,1.29,0.623,32
data/opis_1/delo_0047/121.jpg,0,0.671,0.867,1.219,1.059,1.212,29
data/opis_1/delo_0047/122.jpg,0,0.659,1.0,1.026,1.048,1.419,31
data/opis_1/delo_0047/123.jpg,1,0.72,1.0,1.188,1.411,2.105,15
data/opis_1/delo_0047/124.jpg,1,0.635,1.0,1.241,1.221,0.928,39
data/opis_1/delo_0047/125.jpg,1,0.667,1.0,0.987,1.222,0.659,36
data/opis_1/delo_0047/126.jpg,0,0.764,1.0,1.105,1.28,1.738,12
data/opis_1/delo_0047/127.jpg,0,0.708,1.0,1.382,1.313,1.774,13
data/opis_1/delo_0047/128.jpg,1,0.665,1.0,1.07,1.158,1.145,28
data/opis_1/delo_0047/129.jpg,1,0.746,1.0,1.19,1.522,0.751,19
data/opis_1/delo_0047/130.jpg,1,0.707,1.0,1.115,1.155,1.479,30
data/opis_1/delo_0047/131.jpg,1,0.439,0.442,1.299,1.159,0.855,29
data/opis_1/delo_0047/132.jpg,1,0.731,0.913,1.291,1.35,0.532,31
data/opis_1/delo_0047/133.jpg,1,0.716,0.907,1.009,1.125,0.96,27
data/opis_1/delo_0047/134.jpg,1,0.734,1.0,1.236,1.1,0.889,30
data/opis_1/delo_0047/135.jpg,0,0.702,1.0,0.99,1.041,2.407,24
data/opis_1/delo_0047/136.jpg,1,0.745,1.0,1.127,1.309,1.407,29
data/opis_1/delo_0047/137.jpg,0,0.684,1.0,1.043,1.108,1.222,29
data/opis_1/delo_0047/138.jpg,1,0.696,1.0,1.277,1.166,0.92,29
data/opis_1/delo_0047/139.jpg,0,0.626,0.208,1.113,1.241,2.016,24
data/opis_1/delo_0047/140.jpg,0,0.717,1.0,1.372,1.28,1.837,24
data/opis_1/delo_0047/141.jpg,1,0.592,1.0,0.91,1.287,1.665,24
data/opis_1/delo_0047/142.jpg,0,0.583,0.871,0.873,1.196,1.53,31
data/opis_1/delo_0047/143.jpg,0,0.789,0.886,1.435,1.182,1.536,17
data/opis_1/delo_0047/144.jpg,0,0.755,1.0,1.256,1.33,0.955,24
data/opis_1/delo_0047/145.jpg,0,0.726,1.0,1.058,1.288,0.689,26
data/opis_1/delo_0047/146.jpg,1,0.699,1.0,1.19,1.315,1.423,17
data/opis_1/delo_0047/147.jpg,1,0.729,1.0,1.416,1.288,1.609,10
data/opis_1/delo_0047/148.jpg,1,0.724,0.842,1.174,1.087,1.467,20
data/opis_1/delo_0047/149.jpg,0,0.641,1.0,0.96,1.173,1.698,22
data/opis_1/delo_0047/150.jpg,1,0.648,1.0,1.243,1.277,1.289,24
data/opis_1/delo_0047/151.jpg,1,0.541,1.0,1.106,1.203,2.164,13
data/opis_1/delo_0047/152.jpg,1,0.706,0.842,1.335,1.322,1.411,20
data/opis_1/delo_0047/153.jpg,1,0.615,1.0,1.016,1.182,1.553,29
data/opis_1/delo_0047/154.jpg,1,0.547,1.0,1.146,1.131,1.747,21
data/opis_1/delo_0047/155.jpg,1,0.698,0.719,1.162,1.221,2.002,16
data/opis_1/delo_0047/156.jpg,1,0.886,1.0,1.925,1.317,1.161,6
data/opis_1/delo_0047/157.jpg,1,0.643,1.0,1.172,1.302,2.148,24
data/opis_1/delo_0047/158.jpg,1,0.578,1.0,1.218,1.292,1.904,19
data/opis_1/delo_0047/159.jpg,1,0.749,1.0,1.236,1.275,1.923,28
data/opis_1/delo_0047/160.jpg,1,0.673,1.0,1.206,1.185,1.766,14
data/opis_1/delo_0047/161.jpg,1,0.729,1.0,1.222,1.322,1.982,18
data/opis_1/delo_0047/162.jpg,1,0.652,1.0,1.333,1.005,1.602,7
data/opis_1/delo_0047/163.jpg,1,0.713,1.0,1.184,1.268,2.06,17
data/opis_1/delo_0047/164.jpg,1,0.752,1.0,1.452,1.239,1.465,12
data/opis_1/delo_0047/165.jpg,0,0.656,1.0,1.076,1.163,2.51,17
data/opis_1/delo_0047/166.jpg,1,0.565,1.0,0.994,1.302,2.057,11
data/opis_1/delo_0047/167.jpg,1,0.785,1.0,1.691,1.398,2.092,10
data/opis_1/delo_0047/168.jpg,1,0.838,1.0,2.142,1.098,1.322,6
data/opis_1/delo_0047/169.jpg,1,0.751,1.0,1.112,1.165,2.129,13
data/opis_1/delo_0047/170.jpg,1,0.749,1.0,1.672,1.089,1.579,8
data/opis_1/delo_0047/171.jpg,1,0.811,0.736,1.582,1.507,1.924,11
data/opis_1/delo_0047/172.jpg,1,0.8,1.0,1.527,1.281,1.337,7
data/opis_1/delo_0047/173.jpg,1,0.742,1.0,1.715,1.692,1.345,13
data/opis_1/delo_0073/000.jpg,0,0.66,0.617,1.948,2.074,1.202,17
data/opis_1/delo_0073/001.jpg,1,0.868,1.0,1.869,1.688,1.204,12
data/opis_1/delo_0073/002.jpg,1,0.847,1.0,1.36,1.332,1.393,9
data/opis_1/delo_0073/003.jpg,1,0.493,0.405,0.448,2.043,0.98,41
data/opis_1/delo_0073/004.jpg,0,0.451,0.3,0.319,1.071,1.321,39
data/opis_1/delo_0073/005.jpg,1,0.471,0.32,0.388,2.281,0.651,41
data/opis_1/delo_0073/006.jpg,1,0.436,0.483,0.449,1.6,1.416,37
data/opis_1/delo_0073/007.jpg,0,0.418,0.292,0.367,0.99,0.843,34
data/opis_1/delo_0073/008.jpg,1,0.527,0.328,0.775,1.747,1.063,14
data/opis_1/delo_0073/009.jpg,1,0.512,0.579,0.981,1.294,1.906,17
data/opis_1/delo_0073/010.jpg,1,0.746,1.0,1.097,1.948,1.659,10
data/opis_1/delo_0073/011.jpg,0,0.451,0.404,0.365,1.256,1.023,36
data/opis_1/delo_0073/012.jpg,0,0.417,0.468,0.329,0.991,0.237,36
data/opis_1/delo_0073/013.jpg,0,0.392,0.225,0.326,1.081,0.298,38
data/opis_1/delo_0073/014.jpg,0,0.403,0.481,0.383,1.0,0.765,39
data/opis_1/delo_0073/015.jpg,0,0.409,0.287,0.394,1.062,1.353,28
data/opis_1/delo_0073/016.jpg,0,0.45,0.192,0.404,1.068,1.339,9
data/opis_1/delo_0073/017.jpg,1,0.738,0.621,1.413,1.099,1.655,11
data/opis_1/delo_0073/018.jpg,1,0.694,1.0,1.416,1.919,1.542,12
data/opis_1/delo_0073/019.jpg,1,0.832,1.0,2.326,1.217,1.605,12
data/opis_1/delo_0073/020.jpg,1,0.77,1.0,1.932,1.635,1.559,12
data/opis_1/delo_0063/000.jpg,0,0.736,0.664,1.979,2.157,1.23,22
data/opis_1/delo_0063/001.jpg,1,0.615,1.0,1.252,1.25,1.518,10
data/opis_1/delo_0063/002.jpg,1,0.427,-0.06,0.387,1.453,0.806,31
data/opis_1/delo_0063/003.jpg,1,0.746,1.0,2.1,1.347,1.398,14
data/opis_1/delo_0063/004.jpg,0,0.458,0.324,0.487,1.705,0.407,33
data/opis_1/delo_0063/005.jpg,1,0.58,1.0,1.118,1.278,1.648,12
data/opis_1/delo_0063/006.jpg,0,0.473,0.192,0.272,0.889,1.031,27
data/opis_1/delo_0063/007.jpg,0,0.677,1.0,1.343,1.152,1.637,20
data/opis_1/delo_0063/008.jpg,0,0.458,0.047,0.316,0.912,0.317,31
data/opis_1/delo_0063/009.jpg,1,0.619,1.0,1.382,1.221,1.702,21
data/opis_1/delo_0063/010.jpg,0,0.416,0.191,0.348,1.89,0.303,32
data/opis_1/delo_0063/011.jpg,1,0.469,0.53,1.585,0.982,1.93,43
data/opis_1/delo_0063/012.jpg,1,0.479,-0.03,1.702,0.963,2.02,8
data/opis_1/delo_0063/013.jpg,0,0.559,1.0,1.295,1.311,1.285,16
data/opis_1/delo_0063/014.jpg,0,0.375,0.212,0.274,0.876,0.217,29
data/opis_1/delo_0063/015.jpg,0,0.663,1.0,1.176,1.078,1.438,17
data/opis_1/delo_0063/016.jpg,0,0.416,0.144,0.292,0.983,0.216,28
data/opis_1/delo_0063/017.jpg,1,0.74,1.0,1.464,1.515,1.284,17
data/opis_1/delo_0063/018.jpg,0,0.409,0.173,0.303,0.884,0.044,24
data/opis_1/delo_0063/019.jpg,1,0.731,0.827,1.544,1.583,1.546,16
data/opis_1/delo_0063/020.jpg,0,0.44,0.057,0.302,0.848,0.083,28
data/opis_1/delo_0063/021.jpg,1,0.753,1.0,1.683,1.092,1.381,9
data/opis_1/delo_0063/022.jpg,0,0.414,0.232,0.3,1.03,0.133,31
data/opis_1/delo_0063/023.jpg,0,0.734,1.0,1.727,1.089,1.449,11
data/opis_1/delo_0063/024.jpg,0,0.412,0.088,0.332,0.998,0.103,29
data/opis_1/delo_0063/025.jpg,0,0.729,1.0,1.475,1.237,1.292,14
data/opis_1/delo_0063/026.jpg,0,0.398,0.307,0.346,0.886,0.095,27
data/opis_1/delo_0063/027.jpg,0,0.706,0.817,1.4,1.467,1.464,14
data/opis_1/delo_0063/028.jpg,0,0.413,0.076,0.281,0.879,0.131,29
data/opis_1/delo_0032/000.jpg,0,0.824,1.0,1.839,1.491,0.651,19
data/opis_1/delo_0032/001.jpg,0,0.554,1.0,0.913,1.288,1.23,41
data/opis_1/delo_0032/002.jpg,1,0.587,1.0,1.078,1.448,1.259,39
data/opis_1/delo_0032/003.jpg,0,0.73,1.0,1.108,1.32,0.446,14
data/opis_1/delo_0032/004.jpg,0,0.745,0.937,1.414,1.593,1.228,14
data/opis_1/delo_0032/005.jpg,1,0.901,1.0,1.909,1.569,1.238,4
data/opis_1/delo_0032/006.jpg,1,0.719,1.0,1.257,1.218,0.689,23
data/opis_1/delo_0032/007.jpg,0,0.793,1.0,1.084,1.783,0.26,18
data/opis_1/delo_0032/008.jpg,1,0.766,1.0,1.163,1.663,0.514,26
data/opis_1/delo_0032/010.jpg,1,0.84,1.0,1.377,1.393,0.445,7
data/opis_1/delo_0032/012.jpg,1,0.86,1.0,2.184,2.084,1.657,7
data/opis_1/delo_0032/013.jpg,0,0.716,0.818,2.281,1.503,1.147,5
data/opis_1/delo_0032/014.jpg,1,0.608,1.0,1.24,1.729,1.428,14
data/opis_1/delo_0032/018.jpg,1,0.908,0.939,2.999,2.12,1.618,15
data/opis_1/delo_0032/020.jpg,0,0.956,1.0,3.422,2.12,0.852,4
data/opis_1/delo_0032/021.jpg,1,0.759,0.155,2.166,0.968,1.476,7
data/opis_1/delo_0032/022.jpg,1,0.719,1.0,1.44,1.369,0.65,36
data/opis_1/delo_0032/023.jpg,1,0.755,1.0,1.099,1.319,0.541,24
data/opis_1/delo_0032/024.jpg,0,0.797,1.0,1.5,1.227,1.213,14
data/opis_1/delo_0032/025.jpg,0,0.646,1.0,1.505,1.33,1.446,34
data/opis_1/delo_0032/026.jpg,1,0.58,0.947,1.646,1.546,1.231,21
data/opis_1/delo_0032/028.jpg,0,0.758,1.0,1.388,1.431,1.415,25
data/opis_1/delo_0032/029.jpg,1,0.704,1.0,1.284,1.959,1.424,18
data/opis_1/delo_0032/031.jpg,1,0.566,1.0,1.127,1.365,1.781,30
data/opis_1/delo_0032/032.jpg,1,0.849,0.844,1.985,1.107,1.057,5
data/opis_1/delo_0032/033.jpg,1,0.57,0.681,1.206,1.329,0.999,34
data/opis_1/delo_0032/034.jpg,1,0.814,1.0,2.38,1.623,1.26,6
data/opis_1/delo_0032/035.jpg,1,0.738,1.0,2.001,1.771,1.171,12
data/opis_1/delo_0032/036.jpg,1,0.733,1.0,1.758,1.696,1.615,5
data/opis_1/delo_0032/037.jpg,1,0.802,0.92,1.558,2.203,1.376,8
data/opis_1/delo_0032/038.jpg,1,0.627,1.0,1.905,1.888,2.272,12
data/opis_1/delo_0032/039.jpg,1,0.779,1.0,1.059,1.566,0.376,22
data/opis_1/delo_0032/040.jpg,1,0.787,1.0,1.53,1.592,0.432,14
data/opis_1/delo_0032/041.jpg,0,0.746,1.0,1.652,2.08,0.935,9
data/opis_1/delo_0106/000.jpg,0,0.689,0.467,0.967,1.719,0.561,21
data/opis_1/delo_0106/001.jpg,1,0.43,1.0,0.843,1.354,1.631,14
data/opis_1/delo_0106/002.jpg,1,0.706,1.0,1.079,1.446,1.203,8
data/opis_1/delo_0106/003.jpg,1,0.783,1.0,1.523,1.17,1.327,9
data/opis_1/delo_0106/004.jpg,1,0.81,1.0,1.597,1.048,1.092,6
data/opis_1/delo_0106/005.jpg,1,0.858,1.0,2.206,1.69,0.965,7
data/opis_1/delo_0106/006.jpg,1,0.878,0.752,1.809,1.649,1.093,6
data/opis_1/delo_0106/007.jpg,1,0.844,1.0,2.632,1.199,1.223,13
data/opis_1/delo_0106/008.jpg,1,0.885,1.0,1.86,1.109,0.966,6
data/opis_1/delo_0106/009.jpg,1,0.893,1.0,2.27,1.039,0.988,7
data/opis_1/delo_0106/010.jpg,1,0.804,1.0,1.902,1.091,0.939,5
data/opis_1/delo_0106/011.jpg,1,0.767,1.0,1.856,1.496,1.403,10
data/opis_1/delo_0106/012.jpg,1,0.724,1.0,1.435,1.421,1.513,12
data/opis_1/delo_0106/013.jpg,1,0.764,0.811,1.663,1.48,0.999,26
data/opis_1/delo_0106/014.jpg,1,0.427,0.486,0.638,1.286,0.691,35
data/opis_1/delo_0106/015.jpg,1,0.716,1.0,1.585,1.038,1.049,10
data/opis_1/delo_0106/016.jpg,1,0.387,0.446,0.624,1.15,0.629,41
data/opis_1/delo_0106/017.jpg,0,0.49,0.273,0.531,1.189,0.18,31
data/opis_1/delo_0106/018.jpg,0,0.439,0.48,0.493,1.192,0.036,28
data/opis_1/delo_0106/019.jpg,0,0.431,0.618,0.557,1.206,0.275,19
data/opis_1/delo_0106/020.jpg,0,0.537,0.405,0.537,1.193,0.188,31
data/opis_1/delo_0106/021.jpg,0,0.473,0.424,0.527,1.205,0.042,28
data/opis_1/delo_0106/022.jpg,0,0.488,0.597,0.518,1.177,0.23,18
data/opis_1/delo_0106/023.jpg,1,0.429,0.637,0.327,1.1,0.283,29
data/opis_1/delo_0106/024.jpg,0,0.424,0.531,0.351,1.193,0.477,32
data/opis_1/delo_0106/025.jpg,0,0.367,0.901,0.356,1.053,0.072,26
data/opis_1/delo_0106/027.jpg,0,0.521,0.381,0.299,1.175,0.243,28
data/opis_1/delo_0106/028.jpg,0,0.575,-0.149,0.41,1.051,0.074,28
data/opis_1/delo_0106/029.jpg,0,0.452,0.109,0.331,1.027,0.063,26
data/opis_1/delo_0046/000.jpg,0,0.723,1.0,0.97,2.041,1.019,11
data/opis_1/delo_0046/001.jpg,1,0.828,1.0,1.68,2.224,1.116,9
data/opis_1/delo_0046/003.jpg,1,0.578,1.0,1.133,1.332,1.586,24
data/opis_1/delo_0046/004.jpg,0,0.691,1.0,1.056,1.417,0.227,30
data/opis_1/delo_0046/005.jpg,1,0.682,1.0,1.138,1.595,0.572,32
data/opis_1/delo_0046/006.jpg,1,0.697,1.0,0.989,1.35,0.348,33
data/opis_1/delo_0046/007.jpg,1,0.706,1.0,1.317,1.206,0.931,31
data/opis_1/delo_0046/008.jpg,1,0.714,1.0,1.034,1.328,0.548,27
data/opis_1/delo_0046/009.jpg,1,0.635,1.0,0.965,1.28,1.419,31
data/opis_1/delo_0046/010.jpg,1,0.658,1.0,1.038,1.165,0.821,28
data/opis_1/delo_0046/011.jpg,1,0.588,0.831,1.142,1.229,1.404,32
